time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-06 00:00:00+00:00,18,15,2826,323
2024-02-07 00:00:00+00:00,22,18,2776,327
2024-02-08 00:00:00+00:00,10,9,2407,247
2024-02-09 00:00:00+00:00,9,7,2423,248
2024-02-10 00:00:00+00:00,10,10,1612,176
2024-02-11 00:00:00+00:00,9,9,1621,182
2024-02-12 00:00:00+00:00,15,14,2305,278
2024-02-13 00:00:00+00:00,4,3,2326,271
2024-02-14 00:00:00+00:00,11,11,2197,290
2024-02-15 00:00:00+00:00,10,9,2300,247
2024-02-16 00:00:00+00:00,21,20,2759,249
2024-02-17 00:00:00+00:00,9,9,2414,197
2024-02-18 00:00:00+00:00,15,14,2112,262
2024-02-19 00:00:00+00:00,14,12,2309,298
