time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-12 00:00:00+00:00,33,15,584,138
2025-07-13 00:00:00+00:00,40,19,709,152
2025-07-14 00:00:00+00:00,45,24,923,274
2025-07-15 00:00:00+00:00,51,21,937,260
2025-07-16 00:00:00+00:00,49,23,826,222
2025-07-17 00:00:00+00:00,42,19,705,203
2025-07-18 00:00:00+00:00,56,26,1279,190
2025-07-19 00:00:00+00:00,41,16,583,143
2025-07-20 00:00:00+00:00,38,15,749,145
2025-07-21 00:00:00+00:00,47,22,1684,239
2025-07-22 00:00:00+00:00,57,27,1064,270
2025-07-23 00:00:00+00:00,45,20,941,248
2025-07-24 00:00:00+00:00,49,24,867,227
2025-07-25 00:00:00+00:00,33,18,1407,210
