time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-10 00:00:00+00:00,5,5,1860,201
2024-08-11 00:00:00+00:00,5,4,1696,192
2024-08-12 00:00:00+00:00,8,7,2785,298
2024-08-13 00:00:00+00:00,8,5,2563,308
2024-08-14 00:00:00+00:00,4,4,2927,273
2024-08-15 00:00:00+00:00,10,5,3007,265
2024-08-16 00:00:00+00:00,8,7,2715,272
2024-08-17 00:00:00+00:00,4,3,1808,201
2024-08-18 00:00:00+00:00,2,2,2111,170
2024-08-19 00:00:00+00:00,3,3,2371,301
2024-08-20 00:00:00+00:00,3,2,2108,256
2024-08-21 00:00:00+00:00,8,6,1954,282
2024-08-22 00:00:00+00:00,7,6,2585,327
2024-08-23 00:00:00+00:00,4,3,2120,262
