time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-20 00:00:00+00:00,23,14,832,180
2025-11-21 00:00:00+00:00,35,23,996,214
2025-11-22 00:00:00+00:00,22,13,493,149
2025-11-23 00:00:00+00:00,24,14,594,177
2025-11-24 00:00:00+00:00,38,28,1008,236
2025-11-25 00:00:00+00:00,37,19,1014,193
2025-11-26 00:00:00+00:00,22,15,1053,246
2025-11-27 00:00:00+00:00,31,19,979,214
2025-11-28 00:00:00+00:00,31,20,938,216
2025-11-29 00:00:00+00:00,30,19,854,151
2025-11-30 00:00:00+00:00,28,20,682,149
2025-12-01 00:00:00+00:00,93,30,886,227
2025-12-02 00:00:00+00:00,54,29,738,236
2025-12-03 00:00:00+00:00,146,37,766,209
