time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-20 00:00:00+00:00,19,16,929,257
2025-03-21 00:00:00+00:00,32,21,970,226
2025-03-22 00:00:00+00:00,9,8,794,167
2025-03-23 00:00:00+00:00,15,12,912,184
2025-03-24 00:00:00+00:00,25,23,1146,287
2025-03-25 00:00:00+00:00,15,15,1188,272
2025-03-26 00:00:00+00:00,24,18,1443,288
2025-03-27 00:00:00+00:00,20,15,1274,273
2025-03-28 00:00:00+00:00,24,17,1063,265
2025-03-29 00:00:00+00:00,21,17,902,180
2025-03-30 00:00:00+00:00,14,14,1416,184
2025-03-31 00:00:00+00:00,27,23,1254,259
2025-04-01 00:00:00+00:00,35,25,1499,283
2025-04-02 00:00:00+00:00,25,21,1001,223
