time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-20 00:00:00+00:00,41,33,2260,403
2023-03-21 00:00:00+00:00,30,26,2004,405
2023-03-22 00:00:00+00:00,29,27,1681,367
2023-03-23 00:00:00+00:00,25,22,1850,381
2023-03-24 00:00:00+00:00,19,19,2204,365
2023-03-25 00:00:00+00:00,20,18,1304,248
2023-03-26 00:00:00+00:00,25,20,1384,250
2023-03-27 00:00:00+00:00,20,18,2056,422
2023-03-28 00:00:00+00:00,42,30,2366,461
2023-03-29 00:00:00+00:00,25,24,2058,408
2023-03-30 00:00:00+00:00,26,24,2369,416
2023-03-31 00:00:00+00:00,28,23,2139,397
2023-04-01 00:00:00+00:00,29,25,1817,264
2023-04-02 00:00:00+00:00,19,17,1660,211
