time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-17 00:00:00+00:00,16,15,1151,227
2025-04-18 00:00:00+00:00,48,25,995,245
2025-04-19 00:00:00+00:00,26,21,733,190
2025-04-20 00:00:00+00:00,28,21,515,157
2025-04-21 00:00:00+00:00,38,22,865,233
2025-04-22 00:00:00+00:00,24,19,956,253
2025-04-23 00:00:00+00:00,27,21,1193,262
2025-04-24 00:00:00+00:00,18,18,1183,253
2025-04-25 00:00:00+00:00,20,17,992,268
2025-04-26 00:00:00+00:00,16,12,520,144
2025-04-27 00:00:00+00:00,20,17,732,187
2025-04-28 00:00:00+00:00,37,27,1006,246
2025-04-29 00:00:00+00:00,25,19,893,237
2025-04-30 00:00:00+00:00,26,22,1409,229
