time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-03 00:00:00+00:00,41,37,4188,537
2023-08-04 00:00:00+00:00,39,30,4427,496
2023-08-05 00:00:00+00:00,25,22,3565,329
2023-08-06 00:00:00+00:00,29,21,3503,359
2023-08-07 00:00:00+00:00,28,26,5425,537
2023-08-08 00:00:00+00:00,35,35,4929,545
2023-08-09 00:00:00+00:00,31,29,5054,503
2023-08-10 00:00:00+00:00,22,21,3911,463
2023-08-11 00:00:00+00:00,26,23,4225,476
2023-08-12 00:00:00+00:00,18,18,3378,339
2023-08-13 00:00:00+00:00,21,18,3595,346
2023-08-14 00:00:00+00:00,30,24,4463,506
2023-08-15 00:00:00+00:00,18,18,3822,483
2023-08-16 00:00:00+00:00,26,20,4995,565
