time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-18 00:00:00+00:00,30,26,3714,404
2023-12-19 00:00:00+00:00,20,14,3122,337
2023-12-20 00:00:00+00:00,30,27,2686,319
2023-12-21 00:00:00+00:00,19,17,2755,336
2023-12-22 00:00:00+00:00,18,17,2133,267
2023-12-23 00:00:00+00:00,8,8,1483,199
2023-12-24 00:00:00+00:00,21,20,2131,181
2023-12-25 00:00:00+00:00,14,14,2328,265
2023-12-26 00:00:00+00:00,18,16,2433,298
2023-12-27 00:00:00+00:00,13,13,2744,297
2023-12-28 00:00:00+00:00,15,14,2328,287
2023-12-29 00:00:00+00:00,14,14,2434,246
2023-12-30 00:00:00+00:00,15,12,1715,194
2023-12-31 00:00:00+00:00,9,9,1774,170
