time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-20 00:00:00+00:00,7,6,2235,294
2024-06-21 00:00:00+00:00,6,6,2250,243
2024-06-22 00:00:00+00:00,15,12,1740,178
2024-06-23 00:00:00+00:00,10,9,1368,169
2024-06-24 00:00:00+00:00,7,6,2496,278
2024-06-25 00:00:00+00:00,1,1,2326,287
2024-06-26 00:00:00+00:00,8,7,1948,284
2024-06-27 00:00:00+00:00,4,3,2261,272
2024-06-28 00:00:00+00:00,9,5,2584,256
2024-06-29 00:00:00+00:00,6,6,1706,184
2024-06-30 00:00:00+00:00,6,6,1949,165
2024-07-01 00:00:00+00:00,10,9,2826,311
2024-07-02 00:00:00+00:00,11,9,2533,282
2024-07-03 00:00:00+00:00,11,8,1802,270
