time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-18 00:00:00+00:00,68,20,531,148
2025-10-19 00:00:00+00:00,26,14,544,137
2025-10-20 00:00:00+00:00,33,17,1052,240
2025-10-21 00:00:00+00:00,29,14,966,229
2025-10-22 00:00:00+00:00,28,16,927,207
2025-10-23 00:00:00+00:00,36,22,1162,213
2025-10-24 00:00:00+00:00,45,24,720,192
2025-10-25 00:00:00+00:00,36,22,695,154
2025-10-26 00:00:00+00:00,44,26,606,149
2025-10-27 00:00:00+00:00,46,25,993,222
2025-10-28 00:00:00+00:00,30,19,766,185
2025-10-29 00:00:00+00:00,27,15,841,228
2025-10-30 00:00:00+00:00,48,27,1181,207
2025-10-31 00:00:00+00:00,28,19,859,201
