time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-27 00:00:00+00:00,25,23,3251,394
2023-11-28 00:00:00+00:00,27,21,2989,367
2023-11-29 00:00:00+00:00,27,25,3484,371
2023-11-30 00:00:00+00:00,21,18,2810,290
2023-12-01 00:00:00+00:00,17,14,2312,312
2023-12-02 00:00:00+00:00,16,15,1950,223
2023-12-03 00:00:00+00:00,9,9,1836,196
2023-12-04 00:00:00+00:00,28,23,2655,361
2023-12-05 00:00:00+00:00,20,18,3113,349
2023-12-06 00:00:00+00:00,33,23,2529,340
2023-12-07 00:00:00+00:00,25,23,2851,363
2023-12-08 00:00:00+00:00,22,18,2597,332
2023-12-09 00:00:00+00:00,18,16,1822,214
2023-12-10 00:00:00+00:00,13,11,1619,226
