time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-02 00:00:00+00:00,43,27,303,76
2026-08-03 00:00:00+00:00,151,28,612,118
2026-08-04 00:00:00+00:00,38,25,531,162
2026-08-05 00:00:00+00:00,55,46,412,163
2026-08-06 00:00:00+00:00,78,23,405,118
2026-08-07 00:00:00+00:00,45,37,413,123
2026-08-08 00:00:00+00:00,39,36,297,88
2026-08-09 00:00:00+00:00,68,43,373,80
2026-08-10 00:00:00+00:00,38,30,490,115
2026-08-11 00:00:00+00:00,58,36,262,98
2026-08-12 00:00:00+00:00,103,31,421,111
2026-08-13 00:00:00+00:00,65,46,413,127
2026-08-14 00:00:00+00:00,47,33,487,101
2026-08-15 00:00:00+00:00,1081,320,249,72
