time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-03 00:00:00+00:00,21,16,1500,322
2025-02-04 00:00:00+00:00,24,19,1154,262
2025-02-05 00:00:00+00:00,32,24,1136,278
2025-02-06 00:00:00+00:00,11,9,1040,265
2025-02-07 00:00:00+00:00,18,15,1229,249
2025-02-08 00:00:00+00:00,21,16,863,204
2025-02-09 00:00:00+00:00,13,11,882,198
2025-02-10 00:00:00+00:00,20,20,1213,305
2025-02-11 00:00:00+00:00,25,19,1314,297
2025-02-12 00:00:00+00:00,15,10,1224,276
2025-02-13 00:00:00+00:00,20,15,1132,310
2025-02-14 00:00:00+00:00,18,17,1005,242
2025-02-15 00:00:00+00:00,18,12,1496,581
2025-02-16 00:00:00+00:00,10,10,920,344
