time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-25 00:00:00+00:00,3,3,2717,292
2024-07-26 00:00:00+00:00,4,4,2661,327
2024-07-27 00:00:00+00:00,4,3,2249,172
2024-07-28 00:00:00+00:00,1,1,1642,175
2024-07-29 00:00:00+00:00,3,3,3007,294
2024-07-30 00:00:00+00:00,11,8,2378,308
2024-07-31 00:00:00+00:00,6,5,2627,299
2024-08-01 00:00:00+00:00,5,4,2617,281
2024-08-02 00:00:00+00:00,10,9,2072,247
2024-08-03 00:00:00+00:00,3,3,1889,179
2024-08-04 00:00:00+00:00,4,2,1599,161
2024-08-05 00:00:00+00:00,7,6,2969,345
2024-08-06 00:00:00+00:00,16,14,3056,306
2024-08-07 00:00:00+00:00,7,7,2787,291
