time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-29 00:00:00+00:00,43,23,310,110
2026-06-30 00:00:00+00:00,60,34,268,86
2026-07-01 00:00:00+00:00,46,26,245,85
2026-07-02 00:00:00+00:00,120,34,346,106
2026-07-03 00:00:00+00:00,62,36,479,125
2026-07-04 00:00:00+00:00,50,35,505,87
2026-07-05 00:00:00+00:00,32,26,586,104
2026-07-06 00:00:00+00:00,51,33,340,93
2026-07-07 00:00:00+00:00,52,30,361,96
2026-07-08 00:00:00+00:00,64,31,456,101
2026-07-09 00:00:00+00:00,177,32,296,99
2026-07-10 00:00:00+00:00,70,39,308,96
2026-07-11 00:00:00+00:00,147,43,359,81
2026-07-12 00:00:00+00:00,52,31,373,81
