time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-16 00:00:00+00:00,23,22,2173,371
2023-02-17 00:00:00+00:00,25,21,1600,367
2023-02-18 00:00:00+00:00,21,18,1425,249
2023-02-19 00:00:00+00:00,26,22,1692,249
2023-02-20 00:00:00+00:00,27,18,2339,386
2023-02-21 00:00:00+00:00,32,26,1833,380
2023-02-22 00:00:00+00:00,28,17,2251,397
2023-02-23 00:00:00+00:00,31,26,2347,405
2023-02-24 00:00:00+00:00,32,30,2161,424
2023-02-25 00:00:00+00:00,18,18,1488,280
2023-02-26 00:00:00+00:00,28,26,1874,298
2023-02-27 00:00:00+00:00,28,25,2494,410
2023-02-28 00:00:00+00:00,36,31,2434,408
2023-03-01 00:00:00+00:00,32,26,1903,380
