time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-16 00:00:00+00:00,20,19,3735,405
2023-11-17 00:00:00+00:00,23,20,3161,403
2023-11-18 00:00:00+00:00,15,13,2140,226
2023-11-19 00:00:00+00:00,13,12,1629,240
2023-11-20 00:00:00+00:00,15,14,2919,375
2023-11-21 00:00:00+00:00,31,28,3190,365
2023-11-22 00:00:00+00:00,22,21,3114,371
2023-11-23 00:00:00+00:00,23,21,2527,311
2023-11-24 00:00:00+00:00,25,22,2188,332
2023-11-25 00:00:00+00:00,11,11,1670,231
2023-11-26 00:00:00+00:00,14,14,2299,264
2023-11-27 00:00:00+00:00,25,23,3251,394
2023-11-28 00:00:00+00:00,27,21,2989,367
2023-11-29 00:00:00+00:00,22,20,3208,355
