time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-20 00:00:00+00:00,38,16,448,166
2026-03-21 00:00:00+00:00,39,18,406,97
2026-03-22 00:00:00+00:00,27,13,526,119
2026-03-23 00:00:00+00:00,44,25,723,191
2026-03-24 00:00:00+00:00,30,18,677,192
2026-03-25 00:00:00+00:00,29,18,632,159
2026-03-26 00:00:00+00:00,43,27,641,225
2026-03-27 00:00:00+00:00,33,17,633,166
2026-03-28 00:00:00+00:00,31,21,368,111
2026-03-29 00:00:00+00:00,102,30,383,114
2026-03-30 00:00:00+00:00,529,40,716,174
2026-03-31 00:00:00+00:00,133,26,437,165
2026-04-01 00:00:00+00:00,159,30,638,157
2026-04-02 00:00:00+00:00,182,25,527,163
