time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-15 00:00:00+00:00,6,6,1811,210
2024-06-16 00:00:00+00:00,3,3,1279,184
2024-06-17 00:00:00+00:00,7,7,2501,279
2024-06-18 00:00:00+00:00,22,14,1753,286
2024-06-19 00:00:00+00:00,13,11,2161,288
2024-06-20 00:00:00+00:00,7,6,2235,294
2024-06-21 00:00:00+00:00,6,6,2250,243
2024-06-22 00:00:00+00:00,15,12,1740,178
2024-06-23 00:00:00+00:00,10,9,1368,169
2024-06-24 00:00:00+00:00,7,6,2496,278
2024-06-25 00:00:00+00:00,1,1,2326,287
2024-06-26 00:00:00+00:00,8,7,1948,284
2024-06-27 00:00:00+00:00,4,3,2261,272
2024-06-28 00:00:00+00:00,6,4,2390,242
