time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-25 00:00:00+00:00,32,20,610,137
2026-01-26 00:00:00+00:00,34,21,1061,212
2026-01-27 00:00:00+00:00,36,17,729,188
2026-01-28 00:00:00+00:00,49,23,714,208
2026-01-29 00:00:00+00:00,51,28,712,167
2026-01-30 00:00:00+00:00,32,13,775,169
2026-01-31 00:00:00+00:00,30,16,682,133
2026-02-01 00:00:00+00:00,31,17,636,155
2026-02-02 00:00:00+00:00,29,18,641,202
2026-02-03 00:00:00+00:00,36,23,762,186
2026-02-04 00:00:00+00:00,33,20,879,186
2026-02-05 00:00:00+00:00,30,17,674,172
2026-02-06 00:00:00+00:00,25,15,622,169
2026-02-07 00:00:00+00:00,38,18,488,123
