time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-15 00:00:00+00:00,353,71,5389,648
2023-06-16 00:00:00+00:00,44,37,4294,605
2023-06-17 00:00:00+00:00,34,28,3781,430
2023-06-18 00:00:00+00:00,36,34,3705,386
2023-06-19 00:00:00+00:00,59,48,4450,591
2023-06-20 00:00:00+00:00,111,60,5481,629
2023-06-21 00:00:00+00:00,35,32,4488,541
2023-06-22 00:00:00+00:00,32,31,3257,518
2023-06-23 00:00:00+00:00,41,34,3419,490
2023-06-24 00:00:00+00:00,25,24,3320,338
2023-06-25 00:00:00+00:00,28,25,3548,458
2023-06-26 00:00:00+00:00,55,44,5203,603
2023-06-27 00:00:00+00:00,34,29,5065,617
2023-06-28 00:00:00+00:00,37,32,4912,553
