time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-26 00:00:00+00:00,6.0,5.0,1039,208
2024-10-27 00:00:00+00:00,,,995,196
2024-10-28 00:00:00+00:00,5.0,5.0,1391,312
2024-10-29 00:00:00+00:00,6.0,6.0,1499,306
2024-10-30 00:00:00+00:00,11.0,11.0,1207,299
2024-10-31 00:00:00+00:00,3.0,3.0,1243,271
2024-11-01 00:00:00+00:00,8.0,8.0,1351,289
2024-11-02 00:00:00+00:00,5.0,5.0,894,173
2024-11-03 00:00:00+00:00,10.0,10.0,812,186
2024-11-04 00:00:00+00:00,10.0,8.0,1219,297
2024-11-05 00:00:00+00:00,11.0,10.0,1064,296
2024-11-06 00:00:00+00:00,11.0,9.0,1199,268
2024-11-07 00:00:00+00:00,8.0,7.0,1565,281
2024-11-08 00:00:00+00:00,6.0,6.0,1273,291
