time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-22 00:00:00+00:00,105,38,475,134
2026-04-23 00:00:00+00:00,97,35,368,128
2026-04-24 00:00:00+00:00,133,59,630,126
2026-04-25 00:00:00+00:00,128,69,463,94
2026-04-26 00:00:00+00:00,43,32,500,112
2026-04-27 00:00:00+00:00,71,40,560,152
2026-04-28 00:00:00+00:00,61,34,385,114
2026-04-29 00:00:00+00:00,60,31,429,143
2026-04-30 00:00:00+00:00,68,35,508,137
2026-05-01 00:00:00+00:00,52,28,360,99
2026-05-02 00:00:00+00:00,49,29,274,87
2026-05-03 00:00:00+00:00,73,34,362,113
2026-05-04 00:00:00+00:00,74,34,267,100
2026-05-05 00:00:00+00:00,71,33,290,102
