time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-27 00:00:00+00:00,23,22,2348,327
2023-10-28 00:00:00+00:00,23,20,1976,246
2023-10-29 00:00:00+00:00,11,8,2229,226
2023-10-30 00:00:00+00:00,27,26,3549,393
2023-10-31 00:00:00+00:00,21,20,2869,319
2023-11-01 00:00:00+00:00,32,27,3106,388
2023-11-02 00:00:00+00:00,22,20,3528,398
2023-11-03 00:00:00+00:00,27,24,2973,362
2023-11-04 00:00:00+00:00,15,12,2779,247
2023-11-05 00:00:00+00:00,10,10,2188,249
2023-11-06 00:00:00+00:00,36,30,3365,416
2023-11-07 00:00:00+00:00,33,29,3790,468
2023-11-08 00:00:00+00:00,26,23,3334,404
2023-11-09 00:00:00+00:00,18,15,3234,359
