time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-22 00:00:00+00:00,9,7,1396,186
2024-09-23 00:00:00+00:00,8,4,2115,303
2024-09-24 00:00:00+00:00,13,10,2697,330
2024-09-25 00:00:00+00:00,8,7,2084,305
2024-09-26 00:00:00+00:00,8,6,1691,326
2024-09-27 00:00:00+00:00,4,3,1282,294
2024-09-28 00:00:00+00:00,5,3,706,188
2024-09-29 00:00:00+00:00,6,5,806,191
2024-09-30 00:00:00+00:00,8,7,1356,291
2024-10-01 00:00:00+00:00,8,7,925,258
2024-10-02 00:00:00+00:00,8,7,964,216
2024-10-03 00:00:00+00:00,5,3,1173,238
2024-10-04 00:00:00+00:00,6,5,970,216
2024-10-05 00:00:00+00:00,3,3,806,166
