time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-04 00:00:00+00:00,4,2,1599,161
2024-08-05 00:00:00+00:00,7,6,2969,345
2024-08-06 00:00:00+00:00,16,14,3056,306
2024-08-07 00:00:00+00:00,8,8,2930,305
2024-08-08 00:00:00+00:00,3,3,2443,291
2024-08-09 00:00:00+00:00,8,8,2282,284
2024-08-10 00:00:00+00:00,5,5,1860,201
2024-08-11 00:00:00+00:00,5,4,1696,192
2024-08-12 00:00:00+00:00,8,7,2785,298
2024-08-13 00:00:00+00:00,8,5,2563,308
2024-08-14 00:00:00+00:00,4,4,2927,273
2024-08-15 00:00:00+00:00,10,5,3007,265
2024-08-16 00:00:00+00:00,8,7,2715,272
2024-08-17 00:00:00+00:00,4,3,1692,186
