time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-08 00:00:00+00:00,34,18,816,203
2025-08-09 00:00:00+00:00,27,11,557,136
2025-08-10 00:00:00+00:00,28,11,1205,138
2025-08-11 00:00:00+00:00,553,29,804,192
2025-08-12 00:00:00+00:00,372,27,873,212
2025-08-13 00:00:00+00:00,48,20,779,198
2025-08-14 00:00:00+00:00,20,12,737,184
2025-08-15 00:00:00+00:00,55,22,966,204
2025-08-16 00:00:00+00:00,49,18,795,148
2025-08-17 00:00:00+00:00,45,16,309,115
2025-08-18 00:00:00+00:00,51,19,762,197
2025-08-19 00:00:00+00:00,42,16,601,166
2025-08-20 00:00:00+00:00,56,20,310,104
2025-08-21 00:00:00+00:00,47,18,635,182
