time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-25 00:00:00+00:00,41,36,5140,519
2023-07-26 00:00:00+00:00,44,36,4941,543
2023-07-27 00:00:00+00:00,34,29,4403,501
2023-07-28 00:00:00+00:00,32,27,4526,457
2023-07-29 00:00:00+00:00,20,18,3064,322
2023-07-30 00:00:00+00:00,23,19,2952,332
2023-07-31 00:00:00+00:00,39,28,4760,515
2023-08-01 00:00:00+00:00,27,25,5107,495
2023-08-02 00:00:00+00:00,36,34,4765,500
2023-08-03 00:00:00+00:00,41,37,4188,537
2023-08-04 00:00:00+00:00,39,30,4427,496
2023-08-05 00:00:00+00:00,25,22,3565,329
2023-08-06 00:00:00+00:00,29,21,3503,359
2023-08-07 00:00:00+00:00,25,23,5190,523
