time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-07 00:00:00+00:00,25,23,2851,363
2023-12-08 00:00:00+00:00,22,18,2597,332
2023-12-09 00:00:00+00:00,18,16,1822,214
2023-12-10 00:00:00+00:00,15,13,1816,238
2023-12-11 00:00:00+00:00,31,24,4059,329
2023-12-12 00:00:00+00:00,23,20,2741,350
2023-12-13 00:00:00+00:00,18,17,2610,353
2023-12-14 00:00:00+00:00,25,24,2970,410
2023-12-15 00:00:00+00:00,25,22,1929,279
2023-12-16 00:00:00+00:00,66,13,2117,189
2023-12-17 00:00:00+00:00,17,16,2036,221
2023-12-18 00:00:00+00:00,30,26,3714,404
2023-12-19 00:00:00+00:00,20,14,3122,337
2023-12-20 00:00:00+00:00,28,25,2584,302
