time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-13 00:00:00+00:00,9,6,1275,292
2024-11-14 00:00:00+00:00,8,7,1351,279
2024-11-15 00:00:00+00:00,5,5,834,256
2024-11-16 00:00:00+00:00,4,4,949,196
2024-11-17 00:00:00+00:00,7,5,751,167
2024-11-18 00:00:00+00:00,4,4,1167,283
2024-11-19 00:00:00+00:00,4,4,1579,302
2024-11-20 00:00:00+00:00,9,5,1288,280
2024-11-21 00:00:00+00:00,5,4,1200,278
2024-11-22 00:00:00+00:00,4,4,1098,223
2024-11-23 00:00:00+00:00,7,4,761,151
2024-11-24 00:00:00+00:00,11,7,797,159
2024-11-25 00:00:00+00:00,5,5,1093,275
2024-11-26 00:00:00+00:00,8,6,1432,305
